48,OFF,434.075,434.075,0.6,OFF,ON,FM,ON,ANALOG,LPD 41??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
49,OFF,434.1,434.1,0.6,OFF,ON,FM,ON,ANALOG,LPD 42??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
50,OFF,434.125,434.125,0.6,OFF,ON,FM,ON,ANALOG,LPD 43??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
51,OFF,434.15,434.15,0.6,OFF,ON,FM,ON,ANALOG,LPD 44??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
52,OFF,434.175,434.175,0.6,OFF,ON,FM,ON,ANALOG,LPD 45??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
53,OFF,434.2,434.2,0.6,OFF,ON,FM,ON,ANALOG,LPD 46??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
54,OFF,434.225,434.225,0.6,OFF,ON,FM,ON,ANALOG,LPD 47??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
55,OFF,434.25,434.25,0.6,OFF,ON,FM,ON,ANALOG,LPD 48??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
56,OFF,434.275,434.275,0.6,OFF,ON,FM,ON,ANALOG,LPD 49??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
57,OFF,434.3,434.3,0.6,OFF,ON,FM,ON,ANALOG,LPD 50??????????,OFF,88.5 Hz,023,RX Normal TX Normal,300 Hz,HIGH,OFF,OFF,6.25KHz,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,,0
